CustomerID,Gender,Age,Region,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,JoinDate,LastActivityDate,Feedback
CUST1851,Male,63,West,10,51480.46,2,1,0,92389.15,1,15-02-2021,Aug 5 2023, poor
CUST1852,Male,49,East,40,77305.73,3,Yes,Active,120862.05,No,15-01-2020,10-07-2023,Good
CUST1853,Female,34,south ,48,23119.19,2,Yes,0,87220.76,No,15-02-2021,Aug 5 2023, poor
CUST1854,Male,42,North,50,68103.23,4,Yes,1,77110.18,0,15-01-2020,10-06-2023,Bad
CUST1855,Male,59,NORTH,1,46043.94,3,1,1,129847.81,0,15-02-2021,Aug 5 2023,excellent 
CUST1856,F,67,south ,46,67067.18,2,0,0,66411.33,0,March 3 2022,10-06-2023, poor
CUST1857,M,18,East,12,45579.59,3,1,Inactive,35356.62,No,15-01-2020,10-06-2023,excellent 
CUST1858,Female,45,North,13,86780.04,3,0,Inactive,120339.35,0,15-01-2020,10-06-2023,excellent 
CUST1859,Male,60,south ,2,53835.33,3,1,Active,101044.11,0,15-01-2020,Aug 5 2023,Good
CUST1860,Male,64,south ,21,62682.49,2,1,0,37565.8,1,March 3 2022,10-07-2023,Bad
CUST1861,Female,66,NORTH,36,51724.66,2,1,0,115010.12,0,15-01-2020,10-06-2023,Average
CUST1862,M,48,south ,40,41386.05,4,0,1,24726.44,0,15-02-2021,10-06-2023,Bad
CUST1863,Male,31,West,12,25607.94,2,No,0,26104.23,0,March 3 2022,Aug 5 2023,Good
CUST1864,M,49,West,4,14931.11,1,No,Active,148179.38,Yes,15-01-2020,Aug 5 2023,excellent 
CUST1865,M,78,West,58,33031.96,1,Yes,Inactive,128705.64,No,15-01-2020,Aug 5 2023, poor
CUST1866,M,49,south ,2,79727.62,3,Yes,0,129083.76,0,15-01-2020,10-06-2023,Good
CUST1867,M,75,North,13,4722.7,2,No,Inactive,32829.3,0,15-01-2020,Aug 5 2023,Bad
CUST1868,Male,46,West,21,81533.97,2,1,1,39458.73,0,15-01-2020,10-06-2023,Good
CUST1869,Female,50,south ,20,41722.26,1,0,1,87220.76,0,15-01-2020,Aug 5 2023,Good
CUST1870,Male,67,North,53,1619.43,3,0,Inactive,87220.76,0,15-01-2020,10-07-2023,Bad
CUST1871,M,66,South,12,26140.71,1,1,0,95550.73,No,15-01-2020,10-06-2023,Average
CUST1872,F,71,south ,18,48676.57,1,1,Inactive,104252.75,No,15-01-2020,Aug 5 2023, poor
CUST1873,Female,52,south ,19,94924.71,1,0,Active,102972.05,0,15-02-2021,10-07-2023, poor
CUST1874,Male,62,North,27,18412.16,2,No,Active,76866.8,0,15-02-2021,10-07-2023,excellent 
CUST1875,Male,58,south ,11,13979.35,4,Yes,0,32261.77,0,March 3 2022,Aug 5 2023,Good
CUST1876,Female,37,south ,9,23330.1,3,1,0,104615.01,No,March 3 2022,Aug 5 2023,Bad
CUST1877,Male,50,NORTH,6,31124.91,2,1,1,23464.81,0,15-02-2021,Aug 5 2023,Average
CUST1878,Male,35,West,12,35668.85,1,Yes,Inactive,36235.13,No,15-01-2020,10-06-2023,Good
CUST1879,F,55,North,45,85954.18,2,Yes,Active,125443.09,0,15-01-2020,Aug 5 2023,Average
CUST1880,Male,28,East,31,78718.28,4,No,1,83909.89,0,15-01-2020,Aug 5 2023,Good
CUST1881,Male,25,NORTH,25,76327.6,1,No,1,28159.43,No,15-01-2020,Aug 5 2023,Good
CUST1882,M,31,South,55,61435.9,4,0,0,88129.74,0,15-02-2021,10-06-2023,excellent 
CUST1883,M,27,NORTH,59,2591.63,1,1,0,87220.76,No,March 3 2022,Aug 5 2023,Average
CUST1884,Male,77,south ,58,3011.63,4,1,0,34420.78,0,March 3 2022,10-06-2023,Bad
CUST1885,Male,67,NORTH,47,7663.9,1,1,Active,35609.62,0,March 3 2022,10-07-2023,Average
CUST1886,M,62,South,15,19529.16,4,Yes,1,87220.76,No,March 3 2022,Aug 5 2023, poor
CUST1887,F,50,South,13,57355.95,4,1,1,128061.91,No,15-01-2020,Aug 5 2023,Good
CUST1888,Male,35,NORTH,38,52549.51,1,1,Active,87220.76,0,15-01-2020,Aug 5 2023,Good
CUST1889,Male,66,North,47,48676.57,2,No,Inactive,24016.75,0,15-01-2020,Aug 5 2023,Bad
CUST1890,Male,37,NORTH,34,4781.93,2,1,1,120247.16,Yes,March 3 2022,Aug 5 2023,Good
CUST1891,Male,45,south ,28,42480.7,4,1,Inactive,100072.89,No,15-02-2021,Aug 5 2023,Bad
CUST1892,M,63,East,53,93923.56,4,1,Active,29279.35,1,15-01-2020,Aug 5 2023,Average
CUST1893,F,74,South,39,82815.2,4,Yes,1,134527.28,0,15-01-2020,10-07-2023, poor
CUST1894,Male,51,south ,52,6810.75,3,0,Inactive,46617.57,No,15-01-2020,Aug 5 2023,Good
CUST1895,M,74,West,12,48676.57,4,No,0,87220.76,No,15-01-2020,10-06-2023, poor
CUST1896,Female,69,NORTH,54,49627.52,2,Yes,Inactive,79334.9,1,15-01-2020,Aug 5 2023,Bad
CUST1897,F,64,south ,21,65053.71,3,1,0,81059.21,0,15-01-2020,Aug 5 2023,Good
CUST1898,Female,28,North,44,3848.13,4,No,1,40820.54,0,15-01-2020,10-06-2023,Good
CUST1899,M,75,south ,27,19069.68,2,Yes,0,30177.41,0,March 3 2022,Aug 5 2023, poor
CUST1900,Male,74,NORTH,26,30015.78,3,No,0,108128.44,0,March 3 2022,Aug 5 2023,Bad
CUST1901,Female,41,North,22,48676.57,2,No,Active,87220.76,Yes,15-02-2021,10-06-2023,excellent 
CUST1902,M,74,NORTH,20,94066.07,3,1,Inactive,66942.7,1,March 3 2022,Aug 5 2023, poor
CUST1903,M,58,south ,35,79745.15,2,0,0,97121.07,0,15-01-2020,Aug 5 2023,Good
CUST1904,F,52,East,12,85924.7,1,0,Inactive,61866.96,0,March 3 2022,10-07-2023,Good
CUST1905,F,41,South,11,80600.75,2,1,Inactive,87220.76,No,15-01-2020,10-07-2023, poor
CUST1906,Male,69,south ,34,36215.9,3,1,0,77750.52,0,15-02-2021,10-06-2023,Average
CUST1907,Male,71,East,47,54757.06,2,1,0,60828.56,0,15-01-2020,10-07-2023,excellent 
CUST1908,Female,21,West,44,43768.39,4,1,Inactive,71509.16,No,15-01-2020,Aug 5 2023,Good
CUST1909,Male,68,south ,52,62236.01,3,No,0,133539.75,No,March 3 2022,10-06-2023,Good
CUST1910,Male,54,West,16,3785.71,4,Yes,Active,131305.15,0,15-02-2021,10-07-2023,Average
CUST1911,Male,47,south ,7,88340.05,2,Yes,1,49209.26,0,March 3 2022,Aug 5 2023,Good
CUST1912,M,29,south ,6,8811.87,2,1,0,87220.76,0,March 3 2022,10-06-2023,Good
CUST1913,Female,43,North,2,48936.32,2,0,0,140944.05,No,15-01-2020,10-07-2023,excellent 
CUST1914,Female,48,NORTH,57,56697.54,1,No,0,82811.96,No,March 3 2022,10-07-2023,excellent 
CUST1915,M,24,North,49,12125.57,4,1,0,68555.97,No,15-02-2021,10-07-2023,Good
CUST1916,Female,60,South,13,60950.59,2,1,0,139640.56,0,15-02-2021,Aug 5 2023, poor
CUST1917,M,48,East,55,25097.26,2,0,0,30586.62,No,15-01-2020,10-06-2023,excellent 
CUST1918,Male,27,East,11,21546.75,3,No,1,32146.45,0,15-02-2021,10-06-2023,Bad
CUST1919,F,41,East,51,22728.91,2,0,Inactive,87220.76,No,March 3 2022,Aug 5 2023,Bad
CUST1920,M,26,North,42,45399.68,1,1,Inactive,103924.01,0,15-02-2021,Aug 5 2023,Bad
CUST1921,Female,48,West,18,46186.63,2,Yes,0,43902.52,0,15-01-2020,Aug 5 2023,Good
CUST1922,M,58,South,22,71571.53,3,1,Active,146969.27,No,15-02-2021,10-06-2023,Good
CUST1923,F,70,East,7,25527.56,3,1,Active,75080.37,No,15-01-2020,Aug 5 2023,excellent 
CUST1924,Male,39,NORTH,48,48676.57,4,Yes,0,33599.89,No,15-02-2021,Aug 5 2023,Good
CUST1925,Female,19,East,21,67799.82,2,Yes,Inactive,48604.79,No,15-02-2021,10-07-2023,Good
CUST1926,Male,72,West,36,4521.38,2,No,0,114757.41,0,March 3 2022,10-06-2023,Bad
CUST1927,M,62,South,2,16777.72,2,0,0,132224.33,0,15-02-2021,Aug 5 2023,Average
CUST1928,Male,18,East,41,84439.26,1,0,1,80607.61,0,March 3 2022,10-06-2023,Good
CUST1929,M,69,south ,54,66735.96,2,1,0,122404.07,0,15-02-2021,Aug 5 2023,Good
CUST1930,F,49,West,58,99251.51,2,No,0,85438.08,No,March 3 2022,Aug 5 2023,Good
CUST1931,Male,76,North,1,58686.01,2,Yes,Inactive,73459.15,0,15-02-2021,Aug 5 2023,excellent 
CUST1932,F,29,south ,37,11342.12,4,0,0,22429.5,Yes,15-01-2020,Aug 5 2023, poor
CUST1933,Male,27,North,26,1552.33,2,Yes,0,91869.8,No,15-01-2020,10-07-2023,Average
CUST1934,M,27,south ,14,11985.4,2,No,Active,63907.25,0,March 3 2022,10-07-2023,excellent 
CUST1935,M,27,south ,30,71461.88,2,No,0,55508.28,0,15-01-2020,Aug 5 2023, poor
CUST1936,F,48,East,44,26426.59,2,1,0,75635.84,0,March 3 2022,Aug 5 2023,Good
CUST1937,Female,47,West,22,22848,3,1,0,87220.76,0,15-01-2020,10-07-2023,Good
CUST1938,Male,57,south ,7,95679.28,2,No,0,81943.18,0,15-01-2020,10-07-2023, poor
CUST1939,F,22,south ,50,11258.31,3,Yes,0,88955.65,0,15-02-2021,Aug 5 2023,excellent 
CUST1940,Male,38,North,17,50735.88,4,1,1,63947.64,0,15-02-2021,Aug 5 2023,Good
CUST1941,Male,73,North,17,48676.57,3,0,0,43676.15,0,March 3 2022,Aug 5 2023,excellent 
CUST1942,M,44,NORTH,29,53146.55,1,0,0,61983.82,0,15-02-2021,Aug 5 2023,Bad
CUST1943,Male,51,south ,45,40721.61,1,1,0,66616.54,No,15-01-2020,Aug 5 2023,excellent 
CUST1944,Female,56,south ,27,48676.57,1,0,Active,109165.59,No,March 3 2022,Aug 5 2023,Good
CUST1945,M,42,south ,52,82952.39,3,No,Inactive,87800.92,1,15-01-2020,Aug 5 2023,Good
CUST1946,Male,19,North,34,96505.33,4,No,Active,76311.4,No,15-01-2020,10-06-2023,excellent 
CUST1947,Male,38,South,8,78504.97,2,1,Inactive,87220.76,0,15-01-2020,10-07-2023,Average
CUST1948,Male,25,East,38,48676.57,3,Yes,1,117782.67,No,15-01-2020,Aug 5 2023,Average
CUST1949,Male,61,south ,50,48676.57,1,No,1,57595.6,No,15-01-2020,Aug 5 2023,Bad
CUST1950,Male,57,south ,47,92000.36,4,Yes,0,87579.74,0,March 3 2022,10-07-2023, poor
CUST1951,Female,77,south ,49,59691.5,2,Yes,Active,95219.28,No,15-01-2020,Aug 5 2023,excellent 
CUST1952,Male,70,South,44,92123.56,4,No,Active,91667.04,0,15-02-2021,Aug 5 2023,Good
CUST1953,Male,74,NORTH,23,48676.57,2,1,Active,69533.32,No,15-01-2020,10-06-2023,Good
CUST1954,M,20,NORTH,23,73414.89,2,No,0,67423.51,Yes,March 3 2022,Aug 5 2023,Average
CUST1955,Male,75,West,8,23714.72,4,1,1,22521.21,0,March 3 2022,Aug 5 2023,Bad
CUST1956,Male,68,NORTH,3,27069.89,3,1,1,35106.31,0,March 3 2022,10-07-2023,Average
CUST1957,M,66,West,26,69719.54,4,0,1,85927.61,No,15-01-2020,Aug 5 2023,excellent 
CUST1958,Male,54,North,9,71255.52,2,1,Inactive,120107.57,No,15-01-2020,Aug 5 2023,Bad
CUST1959,Female,33,south ,9,87892.83,2,1,0,64619.85,0,March 3 2022,10-06-2023,Good
CUST1960,Female,63,South,56,27421.61,2,1,0,57905.01,0,15-01-2020,10-06-2023, poor
CUST1961,Female,63,West,13,97607.52,4,Yes,Inactive,87220.76,0,15-01-2020,Aug 5 2023,Average
CUST1962,F,27,West,7,6481.77,3,Yes,0,32571.28,No,15-01-2020,10-06-2023,Average
CUST1963,F,34,South,21,70415.61,1,1,0,22596.09,0,March 3 2022,10-07-2023, poor
CUST1964,F,30,NORTH,59,54962.63,2,0,0,144621.89,No,March 3 2022,Aug 5 2023,Good
CUST1965,M,43,south ,12,36511.75,2,1,Active,56297.42,0,March 3 2022,Aug 5 2023,Bad
CUST1966,M,39,West,52,43349.13,2,No,Active,87220.76,0,15-02-2021,Aug 5 2023,Good
CUST1967,Male,29,West,41,38953.15,2,1,1,42316.52,1,March 3 2022,Aug 5 2023,Average
CUST1968,F,59,North,55,48676.57,4,1,0,70563.65,0,15-01-2020,10-06-2023,Good
CUST1969,F,68,North,11,48676.57,2,No,Inactive,107773.17,0,15-01-2020,10-07-2023,Good
CUST1970,M,43,West,7,39255.23,2,1,Active,92591.46,No,15-02-2021,Aug 5 2023,Average
CUST1971,Male,67,North,32,82035.59,1,1,Active,145957.03,No,15-02-2021,Aug 5 2023, poor
CUST1972,M,41,North,34,37169.16,3,0,Inactive,138366.42,0,15-02-2021,10-07-2023,excellent 
CUST1973,Female,22,East,7,27407.45,2,1,Active,36301.66,No,15-02-2021,10-06-2023,Good
CUST1000,M,75,South,48,48676.57,4,No,0,131481.89,0,15-01-2020,Aug 5 2023,Good
CUST1975,M,48,NORTH,4,85740.67,3,1,0,125205.17,No,March 3 2022,10-07-2023,Good
CUST1976,Male,78,North,17,14296.45,4,No,0,45733.14,1,15-01-2020,Aug 5 2023,Good
CUST1977,M,59,West,48,41743.2,4,1,1,94976.84,No,15-01-2020,Aug 5 2023, poor
CUST1978,F,58,south ,56,33545.73,4,1,0,87220.76,No,15-02-2021,Aug 5 2023, poor
CUST1979,M,25,south ,14,85325.93,2,0,Inactive,29124.12,No,15-01-2020,10-07-2023,excellent 
CUST1980,F,21,south ,30,74694.81,2,1,Active,42258.71,0,15-01-2020,10-07-2023,Good
CUST1981,M,43,NORTH,54,91730.76,2,1,1,139677.64,No,15-01-2020,Aug 5 2023,Bad
CUST1982,F,36,West,40,57910.41,2,1,0,67623.77,0,15-01-2020,10-06-2023,Bad
CUST1983,M,72,south ,57,19118.12,2,Yes,1,61516,0,March 3 2022,Aug 5 2023,Good
CUST1984,M,79,NORTH,5,26881.63,2,0,Active,77572.91,0,March 3 2022,Aug 5 2023,Bad
CUST1985,Male,46,South,11,48676.57,4,Yes,Active,116225.64,0,15-01-2020,10-07-2023,Average
CUST1986,Female,28,North,15,9606.06,2,0,0,87220.76,0,15-02-2021,Aug 5 2023,Average
CUST1987,Female,72,West,36,25104.3,2,0,0,149411.48,No,March 3 2022,10-07-2023,Good
CUST1988,M,47,South,54,34874.18,1,No,0,127962.59,No,15-01-2020,Aug 5 2023,Good
CUST1989,M,22,South,3,15697.8,2,1,0,99845.23,0,15-02-2021,10-06-2023,Good
CUST1990,Male,73,South,20,29681.24,2,No,Active,139627.21,No,March 3 2022,10-07-2023,Good
CUST1991,Male,57,south ,1,4705.9,3,Yes,0,85830.7,0,15-01-2020,10-06-2023,Good
CUST1992,Male,79,West,26,72736.82,4,No,0,87220.76,No,15-01-2020,Aug 5 2023,excellent 
CUST1993,M,41,south ,34,19849.81,2,Yes,Inactive,87769.01,0,15-02-2021,Aug 5 2023,Good
CUST1994,Female,58,south ,9,70604.95,1,Yes,Inactive,31877.54,1,15-01-2020,10-07-2023,Good
CUST1995,Female,36,West,15,88398.23,4,0,0,63623.63,No,15-02-2021,Aug 5 2023, poor
CUST1996,Male,34,south ,27,71222.39,1,Yes,Inactive,26015.45,No,March 3 2022,10-06-2023,Good
CUST1997,Male,33,South,33,73104.58,2,1,Active,76209.59,No,15-02-2021,Aug 5 2023,Good
CUST1998,F,77,NORTH,12,51789.33,2,No,0,85802.2,0,15-01-2020,Aug 5 2023,Bad
CUST1999,Male,21,NORTH,30,48676.57,1,Yes,0,121150.98,No,15-01-2020,Aug 5 2023,Average
CUST2000,Male,22,West,13,12037.41,3,0,Active,92511.78,0,15-01-2020,10-07-2023,Average
CUST2001,Female,48,South,37,67104.5,2,No,0,58363.52,0,15-01-2020,10-06-2023, poor
CUST2002,M,59,NORTH,3,39217,2,Yes,0,43909.02,No,15-02-2021,10-06-2023,Average
CUST2003,M,50,south ,35,24623.72,4,1,Active,50676.61,Yes,15-01-2020,Aug 5 2023,Average
CUST2004,M,25,south ,43,81275.43,3,1,0,99434.28,0,15-01-2020,10-07-2023,Average
CUST2005,Male,23,South,23,34786.29,3,Yes,Active,142834.68,0,March 3 2022,10-07-2023,Good
CUST2006,Female,43,South,36,34662.9,2,Yes,0,117574.14,0,15-02-2021,Aug 5 2023,Bad
CUST2007,Male,44,North,22,65348.85,2,0,Active,44238.07,0,March 3 2022,Aug 5 2023, poor
CUST2008,F,24,East,45,11748.81,1,1,0,69534.6,No,March 3 2022,10-06-2023,Good
CUST2009,Female,50,south ,57,43143.08,2,1,0,27481.57,0,15-02-2021,Aug 5 2023, poor
CUST2010,Male,55,south ,16,9863.49,1,1,0,71256.54,0,15-01-2020,10-07-2023,Average
CUST2011,M,37,south ,26,22785.91,4,No,0,105694.25,0,15-02-2021,Aug 5 2023,Bad
CUST2012,Male,48,North,41,25917.53,4,Yes,Inactive,109426.62,0,15-01-2020,10-07-2023,Good
CUST2013,Male,50,NORTH,44,4789.31,1,0,1,125650.42,No,15-01-2020,Aug 5 2023,excellent 
CUST2014,F,75,south ,42,19031.07,3,0,0,79895.22,Yes,March 3 2022,Aug 5 2023,Average
CUST2015,Male,53,South,51,90311.07,4,No,Inactive,88478.62,No,15-01-2020,10-06-2023,Good
CUST2016,F,30,North,35,87325.73,2,0,1,74315.73,No,March 3 2022,10-07-2023, poor
CUST2017,Female,40,south ,7,98579.88,2,Yes,0,48924.08,0,March 3 2022,Aug 5 2023,Average
CUST2018,Male,77,south ,13,4761.4,2,1,Active,138139.11,No,15-01-2020,Aug 5 2023,Good
CUST2019,Male,58,South,2,48676.57,3,1,0,51349.56,0,15-02-2021,Aug 5 2023,excellent 
CUST2020,Female,35,NORTH,5,48676.57,1,0,Active,79681.1,0,15-01-2020,Aug 5 2023,Average
CUST2021,M,35,south ,25,5973.51,4,Yes,0,22389.64,No,15-02-2021,10-06-2023,Bad
CUST2022,Male,79,South,5,78686.2,4,No,0,82667.91,0,March 3 2022,10-06-2023,excellent 
CUST2023,M,49,South,6,48676.57,2,1,1,122886.3,0,15-01-2020,10-07-2023,Bad
CUST2024,M,44,West,15,22218.48,1,No,0,128362.86,No,15-01-2020,10-06-2023, poor
CUST2025,M,51,south ,22,57313.5,3,0,0,97093.57,0,15-02-2021,Aug 5 2023,Good
CUST2026,Male,76,South,47,3467.22,4,1,0,82213.48,No,March 3 2022,Aug 5 2023,Bad
CUST2027,Female,65,South,23,97732.05,2,Yes,0,106392.11,0,March 3 2022,Aug 5 2023,Good
CUST2028,Female,42,south ,40,92977.67,2,1,Inactive,55145.82,0,15-01-2020,10-07-2023,Average
CUST2029,Male,39,south ,51,24649.22,4,1,0,41209.48,0,March 3 2022,Aug 5 2023,Good
CUST2030,Male,33,North,36,8255.99,3,0,0,27657.28,No,15-01-2020,Aug 5 2023,Average
CUST2031,Male,40,NORTH,56,47216.88,3,0,0,96756.28,0,15-02-2021,Aug 5 2023,Good
CUST2032,M,62,south ,7,7680.4,2,1,0,81106.63,0,15-02-2021,10-06-2023,Good
CUST2033,F,78,West,24,61552.85,1,No,Active,44578.44,No,15-01-2020,Aug 5 2023,Average
CUST2034,M,44,South,20,53078.08,1,1,1,87220.76,No,15-01-2020,10-06-2023,Average
CUST2035,Female,26,south ,27,38896.37,2,Yes,1,33202.84,0,15-01-2020,10-06-2023,Good
CUST2036,Male,77,NORTH,9,64179.46,2,1,0,97855.06,No,March 3 2022,Aug 5 2023,Bad
CUST2037,Female,55,East,47,3040.21,4,0,Active,76794.95,0,15-01-2020,Aug 5 2023,Good
CUST2038,Male,42,south ,51,50697.8,4,No,Inactive,20874.82,0,March 3 2022,10-06-2023,Good
CUST2039,F,56,East,43,45067.43,2,1,Active,107892.07,0,15-02-2021,10-06-2023, poor
CUST2040,Male,31,North,50,61880.32,4,Yes,Inactive,106793.68,0,15-02-2021,10-07-2023,Bad
CUST2041,Male,62,south ,54,11281.17,2,Yes,Active,85479.41,0,15-01-2020,Aug 5 2023,Average
CUST2042,M,59,south ,35,74446.97,1,No,0,87220.76,0,15-01-2020,Aug 5 2023,Bad
CUST2043,Male,19,North,12,66435.77,2,1,0,103222.86,0,15-02-2021,Aug 5 2023,Average
CUST2044,F,29,NORTH,53,74178.49,2,No,1,145700.93,No,15-01-2020,Aug 5 2023,Average
CUST2045,M,36,East,19,79738.66,2,1,Inactive,99468.07,No,15-02-2021,Aug 5 2023,Average
CUST2046,F,19,West,57,5069.36,3,0,0,87462.65,No,March 3 2022,Aug 5 2023,excellent 
CUST2047,M,25,NORTH,50,88.95,4,0,Inactive,87220.76,0,15-02-2021,10-07-2023,Average
CUST2048,M,20,West,44,53308.15,4,0,Active,25915.68,0,15-01-2020,10-06-2023,Good
CUST2049,F,64,south ,23,74869.43,1,1,0,87220.76,No,15-01-2020,Aug 5 2023,Bad
CUST2050,Female,58,south ,41,52231.16,2,Yes,0,70345.1,0,15-02-2021,10-06-2023,excellent 
CUST2051,Female,48,south ,51,84019.89,3,1,1,25838.7,No,15-01-2020,10-06-2023,Good
CUST2052,Male,35,south ,31,2449.62,3,1,Inactive,120895.15,0,March 3 2022,Aug 5 2023,Good
CUST2053,Male,68,East,48,21890.92,4,No,Active,61420.45,No,15-02-2021,Aug 5 2023,excellent 
CUST2054,Female,39,East,2,90777.71,2,Yes,Active,117978.36,No,15-01-2020,Aug 5 2023,Good
CUST2055,Male,68,South,45,57907.2,2,1,Inactive,38100.56,No,March 3 2022,Aug 5 2023,Bad
CUST2056,Male,34,East,3,65164.67,2,No,0,65232,0,15-01-2020,Aug 5 2023,excellent 
CUST2057,Male,32,south ,17,37927.77,1,0,Active,50067.02,No,15-02-2021,10-06-2023,Good
CUST2058,Male,44,North,20,88383.17,1,No,0,69612.57,No,15-01-2020,Aug 5 2023,Bad
CUST2059,Male,41,North,17,42792.16,1,Yes,1,143791.99,No,March 3 2022,Aug 5 2023,Good
CUST2060,M,66,East,46,48676.57,3,No,Active,63954.24,No,15-02-2021,10-06-2023,excellent 
CUST2061,Male,48,East,14,93317.82,1,1,Active,39942.65,0,March 3 2022,Aug 5 2023,Good
CUST2062,M,47,NORTH,19,73751.54,4,1,0,87585.51,0,15-01-2020,Aug 5 2023,Average
CUST2063,Female,36,south ,51,50028.94,2,1,Inactive,92375.21,0,15-01-2020,10-06-2023,Good
CUST2064,Female,20,South,24,12847.68,1,Yes,Inactive,87220.76,No,March 3 2022,10-06-2023,Bad
CUST2065,Male,20,West,10,9123.98,2,1,1,77713.53,Yes,15-01-2020,Aug 5 2023,Bad
CUST2066,Male,37,south ,23,58193.95,2,0,Inactive,103415.11,No,March 3 2022,Aug 5 2023,Good
CUST2067,Male,36,South,58,85534.41,2,1,Active,111349.9,No,March 3 2022,10-06-2023,Average
CUST2068,F,71,West,40,48676.57,3,1,0,49108.56,0,March 3 2022,Aug 5 2023,Good
CUST2069,F,46,south ,23,17416.72,4,Yes,Inactive,87220.76,1,March 3 2022,Aug 5 2023,Average
CUST2070,Male,49,North,5,38221.88,4,1,0,126960.72,0,15-01-2020,Aug 5 2023,excellent 
CUST2071,Male,21,East,29,69029.14,3,0,Inactive,87220.76,No,15-01-2020,Aug 5 2023, poor
CUST2072,M,32,South,47,42751.94,4,1,0,45787.77,0,15-02-2021,10-06-2023,Good
CUST2073,Female,18,south ,3,6967.3,1,No,0,68469.01,No,15-01-2020,Aug 5 2023, poor
CUST2074,F,61,North,7,45075.05,2,Yes,0,37974,No,15-02-2021,10-06-2023,Good
CUST2075,F,73,South,2,65737.52,3,1,0,107481.16,0,15-01-2020,10-06-2023,Good
CUST2076,Male,37,West,59,77533.39,4,0,1,24298.53,0,15-02-2021,Aug 5 2023,Good
CUST2077,M,31,West,24,3052.52,2,Yes,1,143385.82,No,15-02-2021,10-06-2023,excellent 
CUST2078,Male,68,East,35,41310.17,3,0,0,134011.19,No,15-02-2021,10-06-2023,excellent 
CUST2079,Male,57,South,29,40178.16,2,0,Inactive,24455.42,0,15-01-2020,Aug 5 2023,Good
CUST2080,Female,59,East,54,40424.34,1,No,Inactive,144753.27,0,15-01-2020,Aug 5 2023,excellent 
CUST2081,M,66,South,15,92398.28,2,1,Active,90125.01,No,15-01-2020,10-06-2023,Average
CUST2082,F,34,East,42,48676.57,4,1,0,25776.37,No,15-01-2020,10-07-2023,Average
CUST2083,F,22,south ,40,98848.41,2,1,0,107234.32,0,15-01-2020,Aug 5 2023,Good
CUST2084,M,37,south ,55,52265.14,2,1,Active,46163.23,0,March 3 2022,10-06-2023,excellent 
CUST2085,Female,23,south ,34,64350.03,2,1,Inactive,148886.29,No,March 3 2022,Aug 5 2023,excellent 
CUST2086,Female,19,West,53,15720.1,2,No,1,120635.24,No,15-01-2020,10-07-2023,excellent 
CUST2087,F,26,south ,49,21311.24,2,0,0,69708.42,No,15-02-2021,Aug 5 2023, poor
CUST2088,Female,71,East,42,48676.57,1,Yes,0,142476.5,0,15-02-2021,Aug 5 2023,Bad
CUST2089,Male,54,south ,55,422.51,3,Yes,Inactive,115896.41,0,15-01-2020,10-06-2023, poor
CUST2090,Male,43,south ,8,54721.89,3,1,0,87220.76,0,March 3 2022,Aug 5 2023, poor
CUST2091,Male,70,North,15,38981.49,3,1,1,57228.47,No,15-01-2020,10-07-2023,excellent 
CUST2092,Male,52,North,46,2566.75,4,0,Active,87220.76,0,15-02-2021,Aug 5 2023,Good
CUST2093,Male,41,North,25,352.18,3,0,0,70417.51,No,15-01-2020,Aug 5 2023,Bad
CUST2094,Male,54,South,40,59663.33,3,0,1,98046.21,No,15-01-2020,Aug 5 2023,Average
CUST2095,Male,62,south ,27,72046.11,2,No,0,22513,0,15-01-2020,10-07-2023,excellent 
CUST2096,Female,74,East,10,96909.59,4,1,Inactive,52980.97,0,15-01-2020,10-07-2023,excellent 
CUST2097,F,49,South,9,3722.82,2,No,0,112385.15,1,15-01-2020,10-07-2023,Good
CUST2098,F,78,South,40,39461.61,2,Yes,0,87220.76,Yes,15-01-2020,10-07-2023,Good
CUST2099,F,47,East,27,82357,3,No,1,115142.87,1,15-01-2020,Aug 5 2023,Good
CUST2100,Female,30,south ,16,17657.06,2,No,0,92995.46,No,15-01-2020,Aug 5 2023,Bad
CUST2101,Male,76,South,53,48676.57,1,Yes,Active,68392.2,No,15-01-2020,10-06-2023,excellent 
CUST2102,Male,50,south ,13,15222.34,4,1,0,71707.31,0,15-01-2020,10-07-2023,Bad
CUST2103,M,57,south ,54,24498.14,4,1,Active,27879.84,No,March 3 2022,Aug 5 2023,Good
CUST2104,Female,69,South,18,35596.11,4,1,1,114097.36,0,15-02-2021,10-07-2023,excellent 
CUST2105,Female,43,South,48,51767.91,1,0,Inactive,45128.97,0,March 3 2022,10-06-2023,Good
CUST2106,Male,50,south ,19,28846.96,1,Yes,0,137317.24,0,15-01-2020,Aug 5 2023,Good
CUST2107,M,39,south ,54,42661.64,4,0,0,126456.15,0,15-02-2021,Aug 5 2023,Bad
CUST2108,Female,31,South,4,72773.23,1,1,1,83152.55,No,15-02-2021,10-06-2023,Good
CUST2109,Male,79,South,29,88275.45,4,No,1,61452.6,No,15-01-2020,Aug 5 2023,Average
CUST2110,F,24,NORTH,1,25725.45,4,Yes,0,48467.7,No,March 3 2022,Aug 5 2023,excellent 
CUST2111,M,68,south ,49,18786.01,1,1,1,143667.81,No,March 3 2022,Aug 5 2023,Bad
CUST2112,Female,73,South,1,45995.62,2,Yes,0,43684.79,0,15-02-2021,Aug 5 2023,Good
